"행정구역(동읍면)별","5세별","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년",
"고흥군","65 - 69세","여자인구수[명]","명","3198","3259","3129","3083","3044","3079","3065","3108","3201",
"고흥군","70 - 74세","총인구수[명]","명","6130","5705","5332","5505","5654","5970","6156","5970","5835",
"고흥군","70 - 74세","남자인구수[명]","명","2599","2462","2316","2437","2525","2745","2874","2832","2769",
"고흥군","70 - 74세","여자인구수[명]","명","3531","3243","3016","3068","3129","3225","3282","3138","3066",
"고흥군","75 - 79세","총인구수[명]","명","5992","6083","6440","6218","5854","5544","5153","4879","5074",
"고흥군","75 - 79세","남자인구수[명]","명","2230","2273","2491","2448","2350","2214","2092","1995","2144",
"고흥군","75 - 79세","여자인구수[명]","명","3762","3810","3949","3770","3504","3330","3061","2884","2930",
"고흥군","80 - 84세","총인구수[명]","명","4050","4284","4421","4443","4704","4841","5001","5283","5084",
"고흥군","80 - 84세","남자인구수[명]","명","1322","1418","1467","1470","1563","1610","1682","1838","1798",
"고흥군","80 - 84세","여자인구수[명]","명","2728","2866","2954","2973","3141","3231","3319","3445","3286",
"고흥군","85 - 89세","총인구수[명]","명","1995","2110","2319","2498","2554","2661","2850","3008","3039",
"고흥군","85 - 89세","남자인구수[명]","명","569","601","656","676","688","716","782","831","836",
"고흥군","85 - 89세","여자인구수[명]","명","1426","1509","1663","1822","1866","1945","2068","2177","2203",
"고흥군","90 - 94세","총인구수[명]","명","695","720","720","724","896","994","1085","1187","1280",
"고흥군","90 - 94세","남자인구수[명]","명","140","140","132","157","215","231","245","259","275",
"고흥군","90 - 94세","여자인구수[명]","명","555","580","588","567","681","763","840","928","1005",
"고흥군","95 - 99세","총인구수[명]","명","155","174","212","257","243","247","228","220","233",
"고흥군","95 - 99세","남자인구수[명]","명","20","21","32","33","28","36","34","30","32",
"고흥군","95 - 99세","여자인구수[명]","명","135","153","180","224","215","211","194","190","201",
"고흥군","100+","총인구수[명]","명","27","33","33","41","45","51","41","45","53",
"고흥군","100+","남자인구수[명]","명","2","3","3","5","7","7","4","6","6",
"고흥군","100+","여자인구수[명]","명","25","30","30","36","38","44","37","39","47",
"보성군","15 - 19세","총인구수[명]","명","2182","2078","1905","1742","1581","1419","1290","1286","1217",
"보성군","15 - 19세","남자인구수[명]","명","1153","1073","994","916","816","756","685","667","621",
"보성군","15 - 19세","여자인구수[명]","명","1029","1005","911","826","765","663","605","619","596",
"보성군","20 - 24세","총인구수[명]","명","2127","2079","2040","2013","1835","1728","1563","1378","1232",
"보성군","20 - 24세","남자인구수[명]","명","1190","1186","1127","1111","1024","971","890","793","709",
"보성군","20 - 24세","여자인구수[명]","명","937","893","913","902","811","757","673","585","523",
"보성군","25 - 29세","총인구수[명]","명","1643","1500","1453","1407","1327","1260","1178","1121","1124",
"보성군","25 - 29세","남자인구수[명]","명","868","788","798","790","753","705","699","637","636",
"보성군","25 - 29세","여자인구수[명]","명","775","712","655","617","574","555","479","484","488",
"보성군","30 - 34세","총인구수[명]","명","1807","1688","1482","1361","1222","1127","1019","953","980",
"보성군","30 - 34세","남자인구수[명]","명","931","880","774","721","653","618","548","547","560",
"보성군","30 - 34세","여자인구수[명]","명","876","808","708","640","569","509","471","406","420",
"보성군","35 - 39세","총인구수[명]","명","1972","1923","1829","1756","1555","1412","1284","1148","1071",
"보성군","35 - 39세","남자인구수[명]","명","1101","1063","987","943","829","749","678","598","574",
"보성군","35 - 39세","여자인구수[명]","명","871","860","842","813","726","663","606","550","497",
"보성군","40 - 44세","총인구수[명]","명","2363","2219","2149","1990","1851","1830","1716","1647","1561",
"보성군","40 - 44세","남자인구수[명]","명","1401","1304","1251","1117","1013","1014","939","911","845",
"보성군","40 - 44세","여자인구수[명]","명","962","915","898","873","838","816","777","736","716",
"보성군","45 - 49세","총인구수[명]","명","2970","2885","2878","2712","2567","2328","2178","2062","1875",
"보성군","45 - 49세","남자인구수[명]","명","1723","1664","1654","1583","1491","1374","1264","1190","1061",
"보성군","45 - 49세","여자인구수[명]","명","1247","1221","1224","1129","1076","954","914","872","814",
"보성군","65 - 69세","총인구수[명]","명","3469","3576","3547","3448","3397","3465","3556","3621","3837",
"보성군","65 - 69세","남자인구수[명]","명","1640","1692","1694","1610","1620","1680","1781","1842","1978",
"보성군","65 - 69세","여자인구수[명]","명","1829","1884","1853","1838","1777","1785","1775","1779","1859",
"보성군","70 - 74세","총인구수[명]","명","3696","3369","3127","3105","3248","3363","3400","3366","3290",
"보성군","70 - 74세","남자인구수[명]","명","1461","1379","1340","1417","1497","1582","1584","1585","1514",
"보성군","70 - 74세","여자인구수[명]","명","2235","1990","1787","1688","1751","1781","1816","1781","1776",
"보성군","75 - 79세","총인구수[명]","명","3825","3875","4027","3850","3552","3283","3034","2843","2826",
"보성군","75 - 79세","남자인구수[명]","명","1413","1442","1507","1440","1336","1252","1202","1181","1261",
"보성군","75 - 79세","여자인구수[명]","명","2412","2433","2520","2410","2216","2031","1832","1662","1565",
"보성군","80 - 84세","총인구수[명]","명","2504","2606","2739","2875","2977","3071","3155","3248","3129",
"보성군","80 - 84세","남자인구수[명]","명","827","847","884","910","1001","1048","1080","1114","1077",
"보성군","80 - 84세","여자인구수[명]","명","1677","1759","1855","1965","1976","2023","2075","2134","2052",
"보성군","85 - 89세","총인구수[명]","명","1175","1297","1409","1472","1581","1668","1762","1842","1944",
"보성군","85 - 89세","남자인구수[명]","명","328","356","381","406","413","445","473","495","499",
"보성군","85 - 89세","여자인구수[명]","명","847","941","1028","1066","1168","1223","1289","1347","1445",
"보성군","90 - 94세","총인구수[명]","명","372","403","432","457","505","582","651","752","746",
"보성군","90 - 94세","남자인구수[명]","명","84","91","101","104","108","125","142","168","165",
"보성군","90 - 94세","여자인구수[명]","명","288","312","331","353","397","457","509","584","581",
"보성군","95 - 99세","총인구수[명]","명","96","95","108","117","126","132","136","132","150",
"보성군","95 - 99세","남자인구수[명]","명","22","24","22","23","28","25","23","19","20",
"보성군","95 - 99세","여자인구수[명]","명","74","71","86","94","98","107","113","113","130",
"보성군","100+","총인구수[명]","명","45","48","52","52","43","39","20","30","30",
"보성군","100+","남자인구수[명]","명","5","6","9","9","6","6","4","5","4",
"보성군","100+","여자인구수[명]","명","40","42","43","43","37","33","16","25","26",
"화순군","15 - 19세","총인구수[명]","명","4468","4335","4034","3781","3540","3120","2937","2895","2746",
"화순군","15 - 19세","남자인구수[명]","명","2323","2271","2092","1961","1838","1598","1521","1521","1434",
"화순군","15 - 19세","여자인구수[명]","명","2145","2064","1942","1820","1702","1522","1416","1374","1312",
"화순군","20 - 24세","총인구수[명]","명","3921","4046","4040","4019","3818","3840","3660","3386","3170",
"화순군","20 - 24세","남자인구수[명]","명","2027","2089","2100","2129","2047","2097","1961","1798","1672",
"화순군","20 - 24세","여자인구수[명]","명","1894","1957","1940","1890","1771","1743","1699","1588","1498",
"화순군","25 - 29세","총인구수[명]","명","2749","2800","2979","3023","3009","2982","3054","3093","3010",
"화순군","25 - 29세","남자인구수[명]","명","1434","1451","1576","1601","1639","1603","1664","1666","1612",
"화순군","25 - 29세","여자인구수[명]","명","1315","1349","1403","1422","1370","1379","1390","1427","1398",
"화순군","30 - 34세","총인구수[명]","명","2948","2712","2471","2296","2137","2106","2195","2286","2391",
"화순군","30 - 34세","남자인구수[명]","명","1521","1428","1295","1197","1106","1094","1141","1212","1257",
"화순군","30 - 34세","여자인구수[명]","명","1427","1284","1176","1099","1031","1012","1054","1074","1134",
"화순군","35 - 39세","총인구수[명]","명","3592","3486","3365","3214","2852","2639","2461","2248","2139",
"화순군","35 - 39세","남자인구수[명]","명","1830","1734","1665","1600","1438","1319","1257","1136","1079",
"화순군","35 - 39세","여자인구수[명]","명","1762","1752","1700","1614","1414","1320","1204","1112","1060",
"화순군","40 - 44세","총인구수[명]","명","4920","4504","4193","3879","3575","3447","3382","3268","3157",
"화순군","40 - 44세","남자인구수[명]","명","2610","2322","2184","2019","1818","1733","1681","1617","1594",
"화순군","40 - 44세","여자인구수[명]","명","2310","2182","2009","1860","1757","1714","1701","1651","1563",
"화순군","45 - 49세","총인구수[명]","명","5605","5597","5529","5332","5106","4820","4506","4244","3917",
"화순군","45 - 49세","남자인구수[명]","명","3109","3119","3037","2831","2742","2568","2336","2197","2026",
"화순군","45 - 49세","여자인구수[명]","명","2496","2478","2492","2501","2364","2252","2170","2047","1891",
"화순군","65 - 69세","총인구수[명]","명","3736","3784","3753","3692","3747","3981","4244","4539","4909",
"화순군","65 - 69세","남자인구수[명]","명","1729","1795","1810","1808","1882","2029","2183","2365","2604",
"화순군","65 - 69세","여자인구수[명]","명","2007","1989","1943","1884","1865","1952","2061","2174","2305",
"화순군","70 - 74세","총인구수[명]","명","4092","3756","3501","3544","3626","3715","3747","3751","3745",
"화순군","70 - 74세","남자인구수[명]","명","1621","1501","1448","1501","1594","1716","1748","1784","1812",
"화순군","70 - 74세","여자인구수[명]","명","2471","2255","2053","2043","2032","1999","1999","1967","1933",
"화순군","75 - 79세","총인구수[명]","명","3823","3914","4181","4051","3902","3770","3489","3276","3328",
"화순군","75 - 79세","남자인구수[명]","명","1361","1405","1522","1505","1470","1395","1321","1293","1339",
"화순군","75 - 79세","여자인구수[명]","명","2462","2509","2659","2546","2432","2375","2168","1983","1989",
"화순군","80 - 84세","총인구수[명]","명","2233","2459","2658","2836","2991","3091","3251","3472","3391",
"화순군","80 - 84세","남자인구수[명]","명","691","753","832","896","966","1005","1058","1138","1160",
"화순군","80 - 84세","여자인구수[명]","명","1542","1706","1826","1940","2025","2086","2193","2334","2231",
"화순군","85 - 89세","총인구수[명]","명","1084","1143","1224","1311","1420","1554","1759","1887","2013",
"화순군","85 - 89세","남자인구수[명]","명","315","339","335","348","380","421","464","509","537",
"화순군","85 - 89세","여자인구수[명]","명","769","804","889","963","1040","1133","1295","1378","1476",
"화순군","90 - 94세","총인구수[명]","명","352","357","404","422","461","518","588","612","642",
"화순군","90 - 94세","남자인구수[명]","명","89","85","106","117","126","119","140","142","137",
"화순군","90 - 94세","여자인구수[명]","명","263","272","298","305","335","399","448","470","505",
