,행정구역,교원_1인당_학생수_유치원,교원_1인당_학생수_초등학교,교원_1인당_학생수_중학교,교원_1인당_학생수_고등학교,유치원_학급당 학생 수 (명),초등학교_학급당 학생 수 (명),중학교_학급당 학생 수 (명),고등학교_학급당 학생 수 (명),학교교과 교습학원 (개),평생직업 교육학원 (개),사설학원당 학생수 (명),유치원생 수,초등학생 수,종합병원,병원,의원,치과병(의)원,한방병원,한의원,인구 천명당 의료기관병상수(개),총병상수 (개),하수도보급률,상수도보급률,출생아수,합계출산율,남녀성비,인구증가율,주민등록인구,가구수,일반공공행정예산비중,소멸위험지수,소멸위험등급
1292,서울특별시 강남구_2020,10,16,13,9,18,26,27,22,1870,491,22,3260,25905,3,32,1697,572,12,363,16.0,8637.0,100.0,100.0,2356,0.537,91.7,-1.12,539231,212582,18.7,1.6065990923166442,D
1293,서울특별시 송파구_2020,11,14,12,9,19,22,25,22,988,88,51,5355,31373,2,17,574,331,4,252,10.3,6879.0,100.0,100.0,3791,0.665,93.2,-1.29,667960,259785,5.1,1.4532065377866894,D
1294,서울특별시 강동구_2020,13,14,12,9,20,21,24,20,685,39,44,4237,21353,3,14,376,227,6,187,12.9,5949.0,100.0,100.0,2535,0.748,96.8,5.36,459970,179794,15.2,1.36562636010444,D
1295,울산광역시 중구_2020,13,15,11,9,15,22,25,22,407,45,49,2701,11933,2,6,109,66,0,48,10.6,2305.0,99.8,100.0,937,0.77,102.6,-2.75,217595,87519,3.0,0.5706335821024373,B
1296,울산광역시 남구_2020,13,15,12,9,20,22,25,22,910,99,33,4251,16085,3,20,272,182,4,115,18.5,5925.0,99.8,100.0,1701,0.876,104.0,-1.34,320064,132915,3.9,1.4218781735466064,D
1297,울산광역시 동구_2020,13,16,11,9,17,22,24,22,253,11,61,2214,10290,1,1,83,47,0,37,12.6,1971.0,99.9,99.9,819,0.882,109.6,-1.94,156806,62485,3.5,1.043131948800736,C
1298,울산광역시 북구_2020,15,16,11,10,20,23,24,24,369,22,73,4794,15893,2,3,70,52,1,32,7.5,1641.0,99.0,100.0,1826,1.254,107.4,0.45,219014,80063,3.5,3.518038008373098,D
1299,울산광역시 울주군_2020,12,14,11,12,15,21,24,27,373,14,60,2922,13196,1,7,75,46,0,46,15.7,3503.0,97.6,93.8,1334,1.157,106.8,-0.77,222538,90013,4.6,0.8209467296478933,C
1300,인천광역시 강화군_2020,9,14,13,7,11,22,25,19,124,12,100,475,8455,1,1,20,15,0,17,12.7,882.0,36.6,78.4,313,1.312,100.2,-0.02,69203,28145,5.7,0.1479850879480466,A
1301,인천광역시 옹진군_2020,10,13,8,2,8,20,18,10,39,4,104,91,3485,0,1,1,1,0,0,3.6,74.0,55.7,38.6,80,1.125,132.1,-0.58,20455,8867,8.4,0.0951257090467788,A
1302,인천광역시 중구_2020,13,16,12,8,18,23,25,22,327,55,80,2215,17543,2,2,54,35,2,16,15.8,2210.0,88.7,99.5,776,0.816,107.8,3.06,139729,61142,6.9,1.262163158773832,C
1303,인천광역시 동구_2020,12,16,14,8,16,24,28,22,663,25,55,930,24137,2,0,43,27,0,18,13.2,828.0,99.7,100.0,219,0.697,102.0,-3.01,62542,25606,8.5,0.0761483236951311,A
1304,인천광역시 미추홀구_2020,13,16,13,9,17,23,26,22,685,76,68,3770,29286,2,14,211,130,7,95,15.8,6402.0,100.0,100.0,2065,0.798,101.5,-1.25,404343,173122,5.4,0.6421209626535548,C
1305,인천광역시 연수구_2020,13,15,12,11,19,22,25,26,558,91,74,5760,23670,1,4,188,114,1,79,4.9,1902.0,99.6,100.0,2525,0.946,98.8,5.3,387450,147391,7.6,3.0643199209163647,D
1306,인천광역시 남동구_2020,13,14,11,10,18,21,23,24,350,25,77,8552,14220,1,12,353,193,7,147,14.3,7508.0,99.2,100.0,2831,0.808,98.7,-1.5,525354,211978,5.0,1.1583852727842234,C
1307,인천광역시 부평구_2020,11,16,14,9,16,23,28,22,787,29,70,5372,33240,3,9,309,171,127,117,9.8,4850.0,100.0,100.0,2399,0.713,97.8,-3.28,494962,201550,4.4,0.7796510604280782,C
1308,인천광역시 계양구_2020,11,8,8,10,17,13,19,23,48,2,188,2728,2337,2,7,163,106,5,71,13.8,4084.0,99.3,100.0,1261,0.669,99.5,-2.25,296750,114972,4.1,1.1940720589399674,C
1309,인천광역시 서구_2020,14,6,5,10,19,9,11,25,4,0,2459,8426,555,5,9,249,151,6,101,11.7,6338.0,99.1,100.0,3571,0.95,102.1,-0.63,542040,205791,6.9,2.156694454875448,D
1310,전라남도 목포시_2020,9,15,12,9,15,23,26,22,433,41,48,3326,15553,5,16,130,70,9,46,33.6,7533.0,98.1,99.8,963,0.801,99.2,-2.57,224044,95492,9.7,0.5435957223693968,B
1311,전라남도 여수시_2020,8,13,10,9,13,20,25,23,466,36,49,3030,14424,2,7,157,85,2,59,17.1,4792.0,84.4,94.8,1471,1.067,104.2,-0.91,280242,113780,10.8,0.3681433314596729,B
1312,전라남도 순천시_2020,8,14,12,9,14,22,26,23,483,56,55,3565,16649,5,19,141,93,5,53,21.6,6092.0,96.1,96.7,1608,1.041,99.5,0.89,282189,110833,7.8,0.8729828022999147,C
1313,전라남도 나주시_2020,7,11,7,6,14,18,19,17,145,19,59,1617,6058,2,3,65,35,3,26,34.8,4018.0,77.4,83.1,733,1.109,101.3,0.69,115613,49264,6.0,0.3613579309401922,B
1314,전라남도 광양시_2020,7,13,10,9,11,20,24,24,241,15,64,1199,9221,1,4,61,41,2,25,9.9,1496.0,94.0,88.3,1024,1.232,109.0,-3.22,151769,58325,12.3,0.7965429927789165,C
1315,전라남도 담양군_2020,5,7,6,8,11,12,17,20,242,16,9,290,1425,0,1,23,13,1,11,37.1,1716.0,73.4,79.0,240,1.332,103.2,-0.7,46280,18333,9.3,0.0949603668590683,A
1316,전라남도 곡성군_2020,3,5,8,7,7,12,21,18,21,0,77,113,883,0,1,14,9,0,5,9.5,265.0,81.4,85.7,68,0.811,95.6,-2.93,28039,12833,6.6,0.0,A
1317,전라남도 구례군_2020,5,6,6,9,9,11,18,21,23,1,71,157,908,0,1,10,5,0,7,24.7,635.0,90.5,73.9,88,1.047,94.8,-3.21,25719,11089,4.2,0.0,A
1318,전라남도 고흥군_2020,4,6,5,8,8,11,15,21,48,2,72,243,1800,1,3,33,12,0,17,11.9,758.0,56.8,75.8,243,1.459,94.5,-1.59,63922,29852,7.0,0.0,A
1319,전라남도 보성군_2020,4,5,5,6,7,10,15,15,25,1,79,168,1245,0,2,24,9,0,10,33.1,1339.0,59.8,60.3,127,1.057,95.0,-2.36,40482,17980,5.6,0.0,A
1320,전라남도 화순군_2020,5,9,7,10,10,14,19,24,75,5,63,391,2649,1,3,29,17,2,11,68.2,4262.0,83.9,90.4,262,1.091,97.8,-0.45,62522,25608,8.5,0.1932635052790588,B
1321,전라남도 장흥군_2020,5,7,6,7,10,12,16,17,27,1,96,280,1397,1,2,24,8,0,10,14.8,559.0,64.7,87.1,233,1.774,94.7,-2.1,37800,16646,6.9,0.0,A
1322,전라남도 강진군_2020,3,6,5,6,6,11,15,20,26,0,94,117,1259,0,1,21,6,0,8,13.3,461.0,65.0,66.9,129,1.063,93.5,-1.96,34597,15398,10.6,0.0,A
1323,전라남도 해남군_2020,6,8,7,4,11,13,20,9,54,8,76,480,2684,2,2,38,17,0,10,22.6,1552.0,50.8,77.7,395,1.668,97.5,-2.21,68806,29535,8.5,0.0,A
1324,전라남도 영암군_2020,7,8,6,7,13,15,17,18,48,0,87,400,2474,0,2,24,13,0,14,18.1,970.0,75.7,88.9,285,1.375,105.7,-2.1,53699,25307,8.1,0.0356107042820923,A
1325,전라남도 무안군_2020,6,12,10,8,11,18,25,20,176,12,40,691,4648,1,1,45,19,2,16,15.7,1352.0,67.2,98.7,422,1.012,100.9,5.92,86132,36094,9.8,0.7534046129786324,C
1326,전라남도 함평군_2020,3,6,5,7,6,11,15,18,14,1,138,79,976,0,2,15,9,0,8,14.3,457.0,74.1,93.1,132,1.345,100.5,-2.61,32050,13720,7.0,0.0,A
1327,전라남도 영광군_2020,6,9,7,7,9,15,19,20,65,3,52,343,2175,2,0,32,17,0,14,22.9,1218.0,63.8,95.0,558,2.455,99.4,-1.36,53099,22102,6.4,0.0,A
1328,전라남도 장성군_2020,6,8,7,8,11,14,19,22,35,1,85,443,1856,0,2,19,9,0,8,15.1,672.0,65.3,93.1,260,1.509,105.1,-2.94,44464,17583,4.9,0.0,A
1329,전라남도 완도군_2020,6,7,5,6,12,12,16,19,34,1,109,545,2034,0,1,23,10,0,8,2.4,122.0,61.3,97.3,244,1.439,101.1,-1.38,49916,22006,8.0,0.0,A
1330,전라남도 진도군_2020,6,6,3,2,10,11,11,10,22,0,59,241,1124,0,2,16,7,0,6,6.4,201.0,98.1,99.0,110,1.073,97.7,1.32,31227,13883,8.9,0.2956827666018362,B
1331,전라남도 신안군_2020,4,4,3,4,8,7,9,12,7,0,246,171,963,0,2,12,4,0,6,9.8,381.0,43.3,89.8,143,1.338,114.3,-3.41,38938,16997,5.5,0.0,A
1332,전북특별자치도 전주시_2020,10,15,12,12,15,23,27,26,3458,395,22,9171,39321,5,31,499,279,21,208,26.0,17094.0,99.0,100.0,3207,0.811,96.9,0.46,657432,274810,12.9,1.067117367928415,C
1333,전북특별자치도 군산시_2020,9,13,12,12,15,20,26,27,3458,395,8,3484,15515,2,7,158,76,2,74,17.1,4579.0,91.0,99.1,1296,0.954,102.1,-0.93,267859,114147,2.0,0.4426146127441655,B
1334,전북특별자치도 익산시_2020,8,12,11,11,12,19,24,23,3458,395,8,3523,14602,2,7,173,95,5,80,19.6,5540.0,92.0,99.4,1199,0.851,99.2,-2.02,282276,121413,3.1,0.3032582406170799,B
1335,전북특별자치도 정읍시_2020,7,8,8,8,12,14,20,20,3458,395,2,1072,4871,1,4,76,34,1,29,19.9,2156.0,83.0,98.8,368,0.866,98.3,-1.92,108508,46850,3.0,0.0616723622970378,A
1336,전북특별자치도 남원시_2020,4,8,8,8,8,14,19,19,3458,395,2,404,3696,1,2,58,21,0,21,19.8,1600.0,82.0,93.5,381,1.215,96.2,-1.03,80662,34331,2.3,0.1250842266542912,A
1337,전북특별자치도 김제시_2020,6,7,7,6,10,12,20,17,3458,395,1,718,3423,0,4,53,19,1,20,40.3,3324.0,66.0,100.0,293,0.969,98.2,-1.86,82450,35247,4.8,0.0168043667526988,A
1338,전북특별자치도 완주군_2020,7,9,8,8,12,15,20,18,3458,395,2,1296,4718,0,2,52,18,0,24,22.0,2018.0,83.0,85.9,396,0.923,105.7,-1.09,91609,39629,7.4,0.2208730138592316,B
1339,전북특별자치도 진안군_2020,4,5,3,5,9,9,10,16,3458,395,0,139,843,0,2,11,4,0,5,11.1,283.0,82.0,84.0,138,1.637,102.1,-1.3,25394,10774,7.5,0.0033054305534124,A
1340,전북특별자치도 무주군_2020,6,7,6,5,12,12,15,16,3458,395,0,181,935,0,0,11,5,0,8,2.4,58.0,69.0,84.3,89,1.111,99.0,-1.16,24036,10539,4.2,0.0691455511902314,A
1341,전북특별자치도 장수군_2020,4,7,4,4,10,12,12,12,3458,395,0,154,914,0,0,8,5,0,4,1.7,38.0,84.0,90.0,95,1.279,99.2,-1.67,22085,9497,4.6,0.0,A
1342,전북특별자치도 임실군_2020,3,4,3,7,7,8,11,22,3458,395,0,135,952,0,1,15,6,0,10,16.5,450.0,68.0,92.2,165,1.749,104.6,-5.61,27314,12380,4.5,0.0,A
1343,전북특별자치도 순창군_2020,6,5,6,7,9,9,16,19,3458,395,0,194,1025,0,1,17,6,0,6,23.8,662.0,60.0,83.2,166,1.66,94.6,-2.13,27810,11750,5.4,0.0,A
1344,전북특별자치도 고창군_2020,4,6,7,7,9,11,16,16,3458,395,1,302,2018,1,1,31,13,0,11,19.6,1068.0,75.0,99.6,203,1.145,97.8,-1.85,54529,23845,8.3,0.0,A
1345,전북특별자치도 부안군_2020,6,6,5,7,10,11,15,16,3458,395,1,415,1828,1,4,26,15,1,16,19.3,1008.0,78.0,99.9,169,0.953,98.8,-2.22,52140,22591,3.7,0.0,A
1346,제주특별자치도 제주시_2020,15,15,12,11,22,23,26,27,806,54,60,5168,31087,5,5,349,167,1,142,8.9,4384.0,93.2,100.0,3075,1.035,100.3,0.28,492466,196808,8.23368357983742,1.0888848031847966,C
1347,제주특별자치도 서귀포시_2020,14,11,10,9,17,19,24,22,181,10,87,1227,9488,1,3,106,54,0,50,2.9,530.0,93.6,100.0,914,0.977,102.1,-0.26,182169,73627,3.466316420162578,0.4577270877316977,B
1348,충청남도 천안시_2020,11,15,13,12,17,24,29,29,1161,92,59,10088,41731,4,20,344,193,6,169,14.3,9426.0,96.8,97.1,4646,0.98,104.2,0.66,658808,284818,3.8,2.2093915202421868,D
1349,충청남도 공주시_2020,8,9,8,9,13,16,21,23,111,10,69,1097,4312,1,1,65,25,1,34,37.1,3876.0,79.1,89.5,454,1.024,100.1,-1.93,104545,46981,6.3,0.0759756404439559,A
1350,충청남도 보령시_2020,8,9,8,9,15,15,21,22,115,7,66,1000,4472,1,3,56,23,0,29,9.9,992.0,78.4,89.5,407,0.987,102.8,-1.03,100229,43181,7.6,0.1386281807172997,A
1351,충청남도 아산시_2020,11,15,12,12,16,22,26,28,390,23,92,5317,22616,1,8,132,83,1,63,10.7,3380.0,86.6,97.7,1969,0.99,108.0,0.01,316129,136783,5.8,1.204468686885035,C
1352,충청남도 서산시_2020,11,14,10,10,15,21,25,24,209,21,77,1900,10336,2,0,82,51,0,35,5.9,1037.0,79.4,98.6,1106,1.255,108.6,0.29,175591,74847,4.9,0.5055572240780033,B
1353,충청남도 논산시_2020,7,10,7,8,11,16,20,20,102,17,71,627,5374,1,1,76,32,0,36,24.1,2812.0,77.4,93.3,488,0.984,99.9,-1.98,116675,51800,10.2,0.0609281401847877,A
1354,충청남도 계룡시_2020,10,15,13,11,16,23,28,24,48,3,112,704,2949,0,1,20,14,0,11,6.5,277.0,97.3,97.9,183,0.91,99.4,-0.36,42822,15207,10.6,1.634021061312348,D
1355,충청남도 당진시_2020,10,14,10,10,16,21,25,23,190,19,72,1439,10530,1,4,79,43,0,32,8.1,1339.0,69.6,90.6,1058,1.254,113.0,-0.77,166249,71690,10.7,0.3874664325673552,B
1356,충청남도 금산군_2020,5,8,8,7,10,13,21,20,34,3,113,287,2110,0,1,33,14,13,0,11.8,606.0,81.0,83.8,185,1.07,101.7,-1.9,51413,24102,11.7,0.0088956482556915,A
1357,충청남도 부여군_2020,6,6,6,8,11,11,19,21,46,5,88,484,2225,0,1,29,16,0,15,17.5,1142.0,66.7,88.4,167,0.809,98.2,-2.22,65354,28671,6.5,0.0,A
1358,충청남도 서천군_2020,4,7,7,7,8,11,20,19,44,5,64,192,1735,0,6,30,12,0,14,21.9,1136.0,60.0,87.8,170,1.123,97.6,-1.96,51866,23143,5.6,0.0,A
1359,충청남도 청양군_2020,5,6,6,7,8,10,16,18,13,1,152,187,957,0,0,10,6,0,7,7.1,219.0,55.6,48.7,92,0.978,102.8,-2.44,30948,13745,6.9,0.0,A
1360,충청남도 홍성군_2020,10,12,10,9,16,19,24,23,122,22,76,1422,5628,1,0,50,26,2,23,16.3,1632.0,73.0,92.7,560,1.204,99.0,-0.4,100102,44090,4.6,0.2444507646405751,B
1361,충청남도 예산군_2020,6,8,9,8,10,13,22,19,67,8,72,505,2855,1,1,42,22,0,23,5.5,430.0,62.6,79.4,247,0.921,100.6,-1.69,78084,34488,4.5,0.0285042347373594,A
1362,충청남도 태안군_2020,6,7,7,7,10,12,19,19,49,2,85,345,2285,0,2,56,14,1,13,7.0,436.0,59.5,96.5,218,1.002,101.7,-0.81,62214,28521,3.9,0.0723182737114472,A
1363,충청북도 청주시_2020,10,14,12,11,15,22,26,26,2026,206,40,8790,50284,7,24,494,258,5,223,12.6,10617.0,94.0,97.2,5197,0.959,101.6,0.45,844993,355294,5.3,1.287068836567658,C
1364,충청북도 충주시_2020,10,12,10,9,16,18,23,22,2026,206,7,2313,10311,2,3,123,49,1,48,12.5,2630.0,93.5,94.4,1042,1.019,102.3,-0.51,210186,95281,5.8,0.3868245065608546,B
1365,충청북도 제천시_2020,10,11,9,10,15,18,21,23,2026,206,5,1623,6228,2,1,84,42,1,35,17.8,2364.0,93.4,94.6,612,1.014,100.6,-1.26,133018,60173,5.8,0.2264443635413977,B
1366,충청북도 보은군_2020,6,5,5,6,10,9,16,23,2026,206,0,250,1067,0,2,16,6,0,7,22.9,742.0,77.8,53.5,112,1.184,101.1,-1.62,32412,14464,7.8,0.0144316958038548,A
1367,충청북도 옥천군_2020,8,8,7,9,13,14,19,22,2026,206,1,467,2046,1,0,25,9,0,15,15.7,794.0,90.5,89.2,177,1.0,101.8,-1.09,50527,20937,4.5,0.0844634560395355,A
1368,충청북도 영동군_2020,6,7,7,8,11,12,16,22,2026,206,1,301,1623,0,1,26,11,0,15,15.1,719.0,70.3,80.4,216,1.364,99.0,-2.71,47475,21303,5.1,0.0,A
1369,충청북도 증평군_2020,8,14,10,8,14,22,22,22,2026,206,1,253,2121,0,1,20,9,0,9,6.6,244.0,97.1,99.9,199,1.005,108.2,-1.42,36807,16090,7.9,0.4145451966208976,B
1370,충청북도 진천군_2020,10,12,9,9,12,19,22,22,2026,206,4,873,5170,1,1,39,23,0,16,10.9,911.0,79.4,92.3,525,1.174,109.9,2.53,83718,37427,4.9,0.8616262382216358,C
1371,충청북도 괴산군_2020,8,5,4,7,9,9,13,22,2026,206,0,189,1007,0,2,8,5,0,6,10.4,409.0,49.6,71.6,78,0.672,105.5,0.5,39393,18470,4.8,0.1597090324613598,B
1372,충청북도 음성군_2020,8,10,8,10,12,17,19,22,2026,206,3,895,4353,0,3,46,26,0,21,20.2,1879.0,63.5,89.9,375,0.911,112.8,-2.48,93153,43664,4.6,0.147505220102899,A
1373,충청북도 단양군_2020,3,5,5,10,6,10,16,22,2026,206,1,95,925,0,0,7,6,0,5,6.7,194.0,77.6,77.2,74,0.781,102.8,-2.11,29155,12845,4.2,0.0,A
1374,세종특별자치시_2021,5,11,9,9,12,17,19,22,767,33,4,300,1397,2,1,276,1,3,79,5.6,2082.0,98.7,97.0,3570,1.277,99.7,4.4,371895,147347,7.8,2.9127880133633086,D
1375,경기도 수원시_2021,11,16,13,10,18,24,29,24,1864,167,62,15710,65671,6,33,768,466,8,362,10.7,12703.0,99.8,100.0,6508,0.768,101.4,-0.4,1183714,502923,10.2,1.876531568476692,D
1376,경기도 성남시_2021,10,15,12,10,16,24,28,24,1776,118,44,8306,45058,7,18,834,400,7,342,11.7,10932.0,99.6,100.0,5024,0.763,98.2,-1.07,930948,384934,12.2,1.0698560871835965,C
1377,경기도 안양시_2021,10,16,13,10,17,24,28,24,921,77,49,5171,26687,3,13,386,257,5,183,8.2,4502.0,100.0,100.0,3277,0.885,97.8,-0.6,547178,212327,11.1,1.0839844047726863,C
1378,경기도 부천시_2021,11,15,12,9,16,24,27,23,1150,106,61,8832,37862,6,22,524,297,14,218,14.8,11958.0,99.9,100.0,3912,0.707,98.3,-1.54,806067,333478,6.5,0.9148634208306998,C
1379,경기도 광명시_2021,10,14,12,10,14,23,28,24,497,30,63,2717,16124,1,4,216,118,1,89,7.3,2140.0,98.7,99.9,1663,0.867,97.2,-2.18,292893,113282,7.3,0.9452252964711024,C
1380,경기도 평택시_2021,11,15,14,12,16,23,29,26,681,64,71,7241,32911,4,11,266,164,5,116,8.0,4531.0,90.3,100.0,3714,1.025,108.7,4.92,564288,243822,4.2,1.7067124968114475,D
1381,경기도 안산시_2021,12,16,13,9,17,23,27,21,827,95,74,6567,32594,4,18,361,205,17,151,14.6,9498.0,99.4,99.8,3398,0.836,105.2,-0.86,652726,299371,14.2,1.6633446757650134,D
1382,경기도 과천시_2021,11,17,13,9,18,25,28,21,82,1,78,451,3543,0,0,38,20,0,14,0.0,0.0,98.7,99.1,497,1.057,96.9,15.98,73345,23867,16.7,1.756725906067676,D
1383,경기도 오산시_2021,11,16,15,12,16,24,32,27,288,13,98,4634,16340,2,8,100,76,1,41,12.8,2940.0,99.0,100.0,1403,0.869,108.0,-0.16,229983,102111,7.4,2.430891406832356,D
1384,경기도 시흥시_2021,12,16,13,11,17,24,27,26,774,37,74,6231,32306,3,3,249,146,11,74,9.4,4827.0,96.2,99.9,3341,0.979,109.3,1.92,512030,226846,8.6,2.5156500755871902,D
1385,경기도 군포시_2021,11,14,12,11,16,23,27,24,390,34,65,2543,13915,2,3,139,99,0,71,8.5,2280.0,99.8,100.0,1529,0.852,98.5,-2.12,268535,108340,13.2,0.9690601218265747,C
1386,경기도 의왕시_2021,10,14,12,9,15,23,26,21,173,10,70,1212,7294,0,1,64,50,0,29,12.8,2092.0,100.0,100.0,1008,0.921,98.7,-0.3,163356,61303,21.2,1.0300116374018002,C
1387,경기도 하남시_2021,12,17,13,9,16,26,28,23,388,15,76,2908,18476,0,8,188,95,2,73,6.6,2123.0,99.5,99.6,2213,0.911,100.1,9.02,320087,125205,17.9,1.9718898827977416,D
1388,경기도 용인시_2021,13,16,14,12,17,25,30,28,1859,62,66,13828,68048,3,14,528,344,6,231,8.4,9057.0,92.9,99.5,5990,0.873,98.4,0.25,1077508,403879,5.5,1.3031268074521585,C
1389,경기도 이천시_2021,10,15,12,9,14,22,26,23,362,28,62,2050,12678,1,4,106,61,0,46,10.7,2393.0,92.4,95.2,1216,0.878,107.7,1.97,223177,90135,4.2,1.1062158699991158,C
1390,경기도 안성시_2021,11,12,12,10,15,20,26,23,204,23,82,2252,10378,2,2,76,51,1,31,11.8,2231.0,77.7,93.1,847,0.855,106.8,1.1,189534,86337,8.2,0.640829074110837,C
1391,경기도 김포시_2021,13,17,14,12,18,25,31,28,845,39,67,10287,35537,2,16,229,153,7,102,8.8,4259.0,91.4,96.5,3360,0.968,100.1,2.33,486508,190230,9.5,1.65619335876259,D
1392,경기도 화성시_2021,11,16,15,13,17,24,32,30,1569,62,72,17417,68101,3,14,406,248,8,158,6.4,5636.0,87.7,100.0,6551,1.006,108.1,3.27,887015,356838,4.4,3.293369102808681,D
1393,경기도 광주시_2021,11,16,13,10,16,25,29,24,408,14,82,2615,20505,1,2,135,83,0,66,5.2,2001.0,96.8,93.0,2249,0.883,104.2,1.08,387289,152450,13.9,1.1683420914516256,C
1394,경기도 여주시_2021,9,11,9,8,12,18,24,19,113,7,70,996,5178,0,2,52,32,1,27,18.6,2085.0,83.7,91.5,457,0.893,103.4,-0.04,112150,46824,11.5,0.3427358695322193,B
1395,경기도 양평군_2021,8,11,8,7,10,18,21,20,97,7,70,525,5036,0,2,47,29,1,31,11.3,1371.0,79.2,81.3,474,0.945,100.8,1.97,121230,49922,10.1,0.3706407531898126,B
1396,경기도 의정부시_2021,10,16,13,10,16,24,27,23,672,40,59,4395,22279,5,13,278,157,6,96,13.4,6202.0,99.0,99.4,2288,0.781,97.2,0.4,463661,187962,10.6,0.9463829751690752,C
1397,경기도 동두천시_2021,8,15,12,8,11,22,24,18,87,5,69,418,4618,0,1,41,26,0,16,25.1,2349.0,98.9,97.7,352,0.738,99.6,-0.85,93592,40445,18.2,0.3878662117502251,B
1398,경기도 고양시_2021,11,16,13,10,16,24,28,24,1873,130,54,12656,54368,6,20,601,324,4,281,12.1,13029.0,93.0,99.8,5591,0.786,95.8,-0.04,1079353,417004,6.6,1.163239238471268,C
1399,경기도 구리시_2021,11,15,13,10,16,24,28,24,357,18,51,1868,9562,1,8,150,99,2,71,13.5,2590.0,99.6,100.0,926,0.732,98.3,-2.77,191948,74031,12.4,0.8953495865971033,C
1400,경기도 남양주시_2021,11,16,13,11,16,24,29,25,1047,32,73,9352,44845,3,13,323,206,3,145,8.5,6268.0,96.0,97.7,3596,0.834,99.0,2.83,733798,268979,5.4,1.256265471724442,C
1401,경기도 파주시_2021,12,15,14,12,17,23,30,27,621,41,80,6486,29914,1,13,190,122,2,87,10.9,5248.0,94.2,99.1,2542,0.837,102.9,3.62,483245,185613,7.7,1.3354742783611782,D
1402,경기도 양주시_2021,10,14,14,11,15,22,28,27,263,15,96,2764,14037,0,5,92,54,1,31,13.4,3156.0,96.4,98.2,1218,0.939,102.8,2.4,236368,93328,8.3,0.9369358343692736,C
1403,경기도 포천시_2021,10,10,9,8,13,17,22,19,111,13,100,951,6007,2,2,61,39,0,22,11.4,1693.0,85.6,90.9,536,0.805,112.7,0.51,148939,65647,4.5,0.4509316345762748,B
1404,경기도 연천군_2021,9,8,6,6,12,13,19,15,33,0,99,358,1695,0,0,13,12,0,7,7.8,333.0,72.5,97.9,217,1.188,110.2,-1.98,42721,18691,12.1,0.0689623991222126,A
1405,경기도 가평군_2021,7,10,9,7,9,15,22,19,21,4,223,239,2345,0,3,25,18,1,14,13.7,855.0,82.8,54.1,242,0.969,106.6,-0.18,62264,26659,19.4,0.2185898650899876,B
1406,강원특별자치도 춘천시_2021,10,13,11,10,17,20,25,25,399,41,61,2882,14834,2,3,3,166,89,1,14.9,4246.0,95.5,98.2,1487,0.902,97.6,0.64,284594,123586,5.7,0.6213073145753755,C
1407,강원특별자치도 원주시_2021,11,13,11,11,16,20,25,26,552,62,57,4293,19476,2,17,17,210,106,3,15.0,5354.0,91.3,95.6,2035,0.942,98.4,0.94,357757,156643,6.0,0.8997213984987583,C
1408,강원특별자치도 강릉시_2021,9,12,12,9,15,18,26,22,374,46,46,1517,9526,4,3,3,114,62,1,12.4,2648.0,92.3,95.5,892,0.904,98.5,-0.13,212965,100340,3.4,0.343882564347157,B
1409,강원특별자치도 동해시_2021,11,13,10,9,15,20,23,21,121,18,69,1026,4844,1,2,2,52,28,0,14.5,1305.0,98.4,99.6,422,1.102,103.4,-0.75,90081,38710,4.7,0.3143521951171364,B
1410,강원특별자치도 태백시_2021,5,9,8,7,9,15,22,20,48,8,79,195,2008,1,1,1,23,9,0,9.7,395.0,82.0,97.8,131,0.874,102.3,-4.31,40844,18831,8.3,0.0,A
1411,강원특별자치도 속초시_2021,11,13,12,10,18,20,25,23,106,8,76,491,3882,2,3,3,120,33,0,10.3,853.0,99.5,99.7,380,0.964,98.5,0.18,82791,37069,9.1,0.415040722369389,B
1412,강원특별자치도 삼척시_2021,9,9,6,6,14,14,16,18,57,7,80,669,2587,1,1,1,27,12,0,6.5,412.0,89.3,91.1,287,1.187,102.1,-2.84,63429,29801,3.9,0.0094977844504561,A
1413,강원특별자치도 홍천군_2021,7,6,7,8,11,11,19,22,69,5,70,523,2500,1,1,1,30,17,0,10.5,717.0,78.6,79.7,265,1.029,106.0,-1.33,68365,29991,3.9,0.1043551384580891,A
1414,강원특별자치도 횡성군_2021,7,7,5,7,11,11,13,18,40,0,72,245,1528,0,1,1,13,8,0,4.3,199.0,70.2,88.6,150,0.992,105.5,0.14,46481,20217,4.9,0.1893450896104346,B
1415,강원특별자치도 영월군_2021,6,6,4,5,8,11,11,16,35,1,59,199,1212,1,1,1,11,6,0,8.5,322.0,78.8,78.7,91,0.798,107.4,-1.94,37904,17306,6.5,0.0677293519163422,A
1416,강원특별자치도 평창군_2021,7,6,6,6,9,10,17,17,29,1,94,205,1361,0,0,0,15,12,0,3.9,161.0,82.0,82.4,106,0.817,106.0,-1.59,40996,18754,6.2,0.0488044390444698,A
1417,강원특별자치도 정선군_2021,5,6,6,5,8,10,15,15,20,0,125,206,1341,0,0,0,17,5,0,5.6,199.0,90.1,81.1,128,1.102,108.5,-3.22,35675,16384,6.1,0.0,A
1418,강원특별자치도 철원군_2021,8,8,9,7,14,13,21,19,49,2,79,283,1958,0,1,1,18,9,0,7.7,334.0,83.0,93.4,277,1.394,107.5,-3.03,43340,17382,7.2,0.0,A
